token,folio_id,section_label,visual_category,line_global,line_in_folio,token_index_in_line,line_token_count,line_position,paragraph_initial,raw_line_tag
qokedy,f108r,recipes_stars,recipes_stars,4721,46,8,10,line_medial,False,"f108r.46,+P0"
al,f108r,recipes_stars,recipes_stars,4721,46,9,10,line_final,False,"f108r.46,+P0"
yched,f108r,recipes_stars,recipes_stars,4722,47,0,11,line_initial,False,"f108r.47,+P0"
chockhey,f108r,recipes_stars,recipes_stars,4722,47,1,11,line_medial,False,"f108r.47,+P0"
dain,f108r,recipes_stars,recipes_stars,4722,47,2,11,line_medial,False,"f108r.47,+P0"
sheol,f108r,recipes_stars,recipes_stars,4722,47,3,11,line_medial,False,"f108r.47,+P0"
okedy,f108r,recipes_stars,recipes_stars,4722,47,4,11,line_medial,False,"f108r.47,+P0"
lkeedy,f108r,recipes_stars,recipes_stars,4722,47,5,11,line_medial,False,"f108r.47,+P0"
oteedy,f108r,recipes_stars,recipes_stars,4722,47,6,11,line_medial,False,"f108r.47,+P0"
qokeedy,f108r,recipes_stars,recipes_stars,4722,47,7,11,line_medial,False,"f108r.47,+P0"
ched,f108r,recipes_stars,recipes_stars,4722,47,8,11,line_medial,False,"f108r.47,+P0"
al,f108r,recipes_stars,recipes_stars,4722,47,9,11,line_medial,False,"f108r.47,+P0"
keam,f108r,recipes_stars,recipes_stars,4722,47,10,11,line_final,False,"f108r.47,+P0"
pcheedy,f108r,recipes_stars,recipes_stars,4723,48,0,11,line_initial,False,"f108r.48,+P0"
qokeo,f108r,recipes_stars,recipes_stars,4723,48,1,11,line_medial,False,"f108r.48,+P0"
okeol,f108r,recipes_stars,recipes_stars,4723,48,2,11,line_medial,False,"f108r.48,+P0"
keol,f108r,recipes_stars,recipes_stars,4723,48,3,11,line_medial,False,"f108r.48,+P0"
dain,f108r,recipes_stars,recipes_stars,4723,48,4,11,line_medial,False,"f108r.48,+P0"
ar,f108r,recipes_stars,recipes_stars,4723,48,5,11,line_medial,False,"f108r.48,+P0"
otedy,f108r,recipes_stars,recipes_stars,4723,48,6,11,line_medial,False,"f108r.48,+P0"
qokedy,f108r,recipes_stars,recipes_stars,4723,48,7,11,line_medial,False,"f108r.48,+P0"
qokeedy,f108r,recipes_stars,recipes_stars,4723,48,8,11,line_medial,False,"f108r.48,+P0"
qokeedy,f108r,recipes_stars,recipes_stars,4723,48,9,11,line_medial,False,"f108r.48,+P0"
lchdy,f108r,recipes_stars,recipes_stars,4723,48,10,11,line_final,False,"f108r.48,+P0"
oteedy,f108r,recipes_stars,recipes_stars,4724,49,0,10,line_initial,False,"f108r.49,+P0"
lchedy,f108r,recipes_stars,recipes_stars,4724,49,1,10,line_medial,False,"f108r.49,+P0"
qokeedy,f108r,recipes_stars,recipes_stars,4724,49,2,10,line_medial,False,"f108r.49,+P0"
qokeedy,f108r,recipes_stars,recipes_stars,4724,49,3,10,line_medial,False,"f108r.49,+P0"
qokeo,f108r,recipes_stars,recipes_stars,4724,49,4,10,line_medial,False,"f108r.49,+P0"
lchedy,f108r,recipes_stars,recipes_stars,4724,49,5,10,line_medial,False,"f108r.49,+P0"
qokey,f108r,recipes_stars,recipes_stars,4724,49,6,10,line_medial,False,"f108r.49,+P0"
qokeey,f108r,recipes_stars,recipes_stars,4724,49,7,10,line_medial,False,"f108r.49,+P0"
lkedy,f108r,recipes_stars,recipes_stars,4724,49,8,10,line_medial,False,"f108r.49,+P0"
lkedy,f108r,recipes_stars,recipes_stars,4724,49,9,10,line_final,False,"f108r.49,+P0"
qokeedy,f108r,recipes_stars,recipes_stars,4725,50,0,10,line_initial,False,"f108r.50,+P0"
lchedy,f108r,recipes_stars,recipes_stars,4725,50,1,10,line_medial,False,"f108r.50,+P0"
lkaiin,f108r,recipes_stars,recipes_stars,4725,50,2,10,line_medial,False,"f108r.50,+P0"
chdy,f108r,recipes_stars,recipes_stars,4725,50,3,10,line_medial,False,"f108r.50,+P0"
qokey,f108r,recipes_stars,recipes_stars,4725,50,4,10,line_medial,False,"f108r.50,+P0"
okedy,f108r,recipes_stars,recipes_stars,4725,50,5,10,line_medial,False,"f108r.50,+P0"
okaram,f108r,recipes_stars,recipes_stars,4725,50,6,10,line_medial,False,"f108r.50,+P0"
chdar,f108r,recipes_stars,recipes_stars,4725,50,7,10,line_medial,False,"f108r.50,+P0"
ar,f108r,recipes_stars,recipes_stars,4725,50,8,10,line_medial,False,"f108r.50,+P0"
okam,f108r,recipes_stars,recipes_stars,4725,50,9,10,line_final,False,"f108r.50,+P0"
pchedal,f108v,recipes_stars,recipes_stars,4726,1,0,12,line_initial,True,"f108v.1,@P0"
qokeedar,f108v,recipes_stars,recipes_stars,4726,1,1,12,line_medial,False,"f108v.1,@P0"
otedy,f108v,recipes_stars,recipes_stars,4726,1,2,12,line_medial,False,"f108v.1,@P0"
qokeedy,f108v,recipes_stars,recipes_stars,4726,1,3,12,line_medial,False,"f108v.1,@P0"
lky,f108v,recipes_stars,recipes_stars,4726,1,4,12,line_medial,False,"f108v.1,@P0"
ltal,f108v,recipes_stars,recipes_stars,4726,1,5,12,line_medial,False,"f108v.1,@P0"
aiin,f108v,recipes_stars,recipes_stars,4726,1,6,12,line_medial,False,"f108v.1,@P0"
oteo,f108v,recipes_stars,recipes_stars,4726,1,7,12,line_medial,False,"f108v.1,@P0"
fcheey,f108v,recipes_stars,recipes_stars,4726,1,8,12,line_medial,False,"f108v.1,@P0"
otedar,f108v,recipes_stars,recipes_stars,4726,1,9,12,line_medial,False,"f108v.1,@P0"
am,f108v,recipes_stars,recipes_stars,4726,1,10,12,line_medial,False,"f108v.1,@P0"
ol,f108v,recipes_stars,recipes_stars,4726,1,11,12,line_final,False,"f108v.1,@P0"
daiin,f108v,recipes_stars,recipes_stars,4727,2,0,11,line_initial,False,"f108v.2,+P0"
shal,f108v,recipes_stars,recipes_stars,4727,2,1,11,line_medial,False,"f108v.2,+P0"
qokedy,f108v,recipes_stars,recipes_stars,4727,2,2,11,line_medial,False,"f108v.2,+P0"
qoee,f108v,recipes_stars,recipes_stars,4727,2,3,11,line_medial,False,"f108v.2,+P0"
okain,f108v,recipes_stars,recipes_stars,4727,2,4,11,line_medial,False,"f108v.2,+P0"
oteey,f108v,recipes_stars,recipes_stars,4727,2,5,11,line_medial,False,"f108v.2,+P0"
checkhy,f108v,recipes_stars,recipes_stars,4727,2,6,11,line_medial,False,"f108v.2,+P0"
lkeedy,f108v,recipes_stars,recipes_stars,4727,2,7,11,line_medial,False,"f108v.2,+P0"
qokeedar,f108v,recipes_stars,recipes_stars,4727,2,8,11,line_medial,False,"f108v.2,+P0"
araiin,f108v,recipes_stars,recipes_stars,4727,2,9,11,line_medial,False,"f108v.2,+P0"
okam,f108v,recipes_stars,recipes_stars,4727,2,10,11,line_final,False,"f108v.2,+P0"
ssheedal,f108v,recipes_stars,recipes_stars,4728,3,0,10,line_initial,False,"f108v.3,+P0"
ol,f108v,recipes_stars,recipes_stars,4728,3,1,10,line_medial,False,"f108v.3,+P0"
lkedy,f108v,recipes_stars,recipes_stars,4728,3,2,10,line_medial,False,"f108v.3,+P0"
lkeedy,f108v,recipes_stars,recipes_stars,4728,3,3,10,line_medial,False,"f108v.3,+P0"
chedalkedy,f108v,recipes_stars,recipes_stars,4728,3,4,10,line_medial,False,"f108v.3,+P0"
lkeedy,f108v,recipes_stars,recipes_stars,4728,3,5,10,line_medial,False,"f108v.3,+P0"
qokechedy,f108v,recipes_stars,recipes_stars,4728,3,6,10,line_medial,False,"f108v.3,+P0"
otedain,f108v,recipes_stars,recipes_stars,4728,3,7,10,line_medial,False,"f108v.3,+P0"
oteey,f108v,recipes_stars,recipes_stars,4728,3,8,10,line_medial,False,"f108v.3,+P0"
lol,f108v,recipes_stars,recipes_stars,4728,3,9,10,line_final,False,"f108v.3,+P0"
dchedy,f108v,recipes_stars,recipes_stars,4729,4,0,8,line_initial,False,"f108v.4,+P0"
shedy,f108v,recipes_stars,recipes_stars,4729,4,1,8,line_medial,False,"f108v.4,+P0"
qokeed,f108v,recipes_stars,recipes_stars,4729,4,2,8,line_medial,False,"f108v.4,+P0"
qoteedy,f108v,recipes_stars,recipes_stars,4729,4,3,8,line_medial,False,"f108v.4,+P0"
qoteedy,f108v,recipes_stars,recipes_stars,4729,4,4,8,line_medial,False,"f108v.4,+P0"
arain,f108v,recipes_stars,recipes_stars,4729,4,5,8,line_medial,False,"f108v.4,+P0"
al,f108v,recipes_stars,recipes_stars,4729,4,6,8,line_medial,False,"f108v.4,+P0"
keedy,f108v,recipes_stars,recipes_stars,4729,4,7,8,line_final,False,"f108v.4,+P0"
polaiin,f108v,recipes_stars,recipes_stars,4730,5,0,10,line_initial,False,"f108v.5,+P0"
okedain,f108v,recipes_stars,recipes_stars,4730,5,1,10,line_medial,False,"f108v.5,+P0"
okal,f108v,recipes_stars,recipes_stars,4730,5,2,10,line_medial,False,"f108v.5,+P0"
otchedy,f108v,recipes_stars,recipes_stars,4730,5,3,10,line_medial,False,"f108v.5,+P0"
qokeedy,f108v,recipes_stars,recipes_stars,4730,5,4,10,line_medial,False,"f108v.5,+P0"
raraiin,f108v,recipes_stars,recipes_stars,4730,5,5,10,line_medial,False,"f108v.5,+P0"
keedy,f108v,recipes_stars,recipes_stars,4730,5,6,10,line_medial,False,"f108v.5,+P0"
qokar,f108v,recipes_stars,recipes_stars,4730,5,7,10,line_medial,False,"f108v.5,+P0"
qokal,f108v,recipes_stars,recipes_stars,4730,5,8,10,line_medial,False,"f108v.5,+P0"
dam,f108v,recipes_stars,recipes_stars,4730,5,9,10,line_final,False,"f108v.5,+P0"
oeeedain,f108v,recipes_stars,recipes_stars,4731,6,0,10,line_initial,False,"f108v.6,+P0"
chey,f108v,recipes_stars,recipes_stars,4731,6,1,10,line_medial,False,"f108v.6,+P0"
lokeey,f108v,recipes_stars,recipes_stars,4731,6,2,10,line_medial,False,"f108v.6,+P0"
lchedy,f108v,recipes_stars,recipes_stars,4731,6,3,10,line_medial,False,"f108v.6,+P0"
loety,f108v,recipes_stars,recipes_stars,4731,6,4,10,line_medial,False,"f108v.6,+P0"
qokeedy,f108v,recipes_stars,recipes_stars,4731,6,5,10,line_medial,False,"f108v.6,+P0"
qokeey,f108v,recipes_stars,recipes_stars,4731,6,6,10,line_medial,False,"f108v.6,+P0"
qokar,f108v,recipes_stars,recipes_stars,4731,6,7,10,line_medial,False,"f108v.6,+P0"
okeedy,f108v,recipes_stars,recipes_stars,4731,6,8,10,line_medial,False,"f108v.6,+P0"
kedarxy,f108v,recipes_stars,recipes_stars,4731,6,9,10,line_final,False,"f108v.6,+P0"
pchedaiin,f108v,recipes_stars,recipes_stars,4732,7,0,11,line_initial,False,"f108v.7,+P0"
okedy,f108v,recipes_stars,recipes_stars,4732,7,1,11,line_medial,False,"f108v.7,+P0"
otedal,f108v,recipes_stars,recipes_stars,4732,7,2,11,line_medial,False,"f108v.7,+P0"
lkedeed,f108v,recipes_stars,recipes_stars,4732,7,3,11,line_medial,False,"f108v.7,+P0"
okedar,f108v,recipes_stars,recipes_stars,4732,7,4,11,line_medial,False,"f108v.7,+P0"
okeey,f108v,recipes_stars,recipes_stars,4732,7,5,11,line_medial,False,"f108v.7,+P0"
qoteol,f108v,recipes_stars,recipes_stars,4732,7,6,11,line_medial,False,"f108v.7,+P0"
lkedy,f108v,recipes_stars,recipes_stars,4732,7,7,11,line_medial,False,"f108v.7,+P0"
otey,f108v,recipes_stars,recipes_stars,4732,7,8,11,line_medial,False,"f108v.7,+P0"
aiin,f108v,recipes_stars,recipes_stars,4732,7,9,11,line_medial,False,"f108v.7,+P0"
am,f108v,recipes_stars,recipes_stars,4732,7,10,11,line_final,False,"f108v.7,+P0"
ysheedy,f108v,recipes_stars,recipes_stars,4733,8,0,10,line_initial,False,"f108v.8,+P0"
okeedy,f108v,recipes_stars,recipes_stars,4733,8,1,10,line_medial,False,"f108v.8,+P0"
oteedy,f108v,recipes_stars,recipes_stars,4733,8,2,10,line_medial,False,"f108v.8,+P0"
qokeedy,f108v,recipes_stars,recipes_stars,4733,8,3,10,line_medial,False,"f108v.8,+P0"
okeedy,f108v,recipes_stars,recipes_stars,4733,8,4,10,line_medial,False,"f108v.8,+P0"
okeedy,f108v,recipes_stars,recipes_stars,4733,8,5,10,line_medial,False,"f108v.8,+P0"
chedal,f108v,recipes_stars,recipes_stars,4733,8,6,10,line_medial,False,"f108v.8,+P0"
okar,f108v,recipes_stars,recipes_stars,4733,8,7,10,line_medial,False,"f108v.8,+P0"
qoteedar,f108v,recipes_stars,recipes_stars,4733,8,8,10,line_medial,False,"f108v.8,+P0"
oty,f108v,recipes_stars,recipes_stars,4733,8,9,10,line_final,False,"f108v.8,+P0"
qokeeo,f108v,recipes_stars,recipes_stars,4734,9,0,11,line_initial,False,"f108v.9,+P0"
dar,f108v,recipes_stars,recipes_stars,4734,9,1,11,line_medial,False,"f108v.9,+P0"
chedam,f108v,recipes_stars,recipes_stars,4734,9,2,11,line_medial,False,"f108v.9,+P0"
chlal,f108v,recipes_stars,recipes_stars,4734,9,3,11,line_medial,False,"f108v.9,+P0"
okaldain,f108v,recipes_stars,recipes_stars,4734,9,4,11,line_medial,False,"f108v.9,+P0"
sheed,f108v,recipes_stars,recipes_stars,4734,9,5,11,line_medial,False,"f108v.9,+P0"
lchedy,f108v,recipes_stars,recipes_stars,4734,9,6,11,line_medial,False,"f108v.9,+P0"
keedy,f108v,recipes_stars,recipes_stars,4734,9,7,11,line_medial,False,"f108v.9,+P0"
ched,f108v,recipes_stars,recipes_stars,4734,9,8,11,line_medial,False,"f108v.9,+P0"
kel,f108v,recipes_stars,recipes_stars,4734,9,9,11,line_medial,False,"f108v.9,+P0"
cthdy,f108v,recipes_stars,recipes_stars,4734,9,10,11,line_final,False,"f108v.9,+P0"
ol,f108v,recipes_stars,recipes_stars,4735,10,0,11,line_initial,False,"f108v.10,+P0"
cheey,f108v,recipes_stars,recipes_stars,4735,10,1,11,line_medial,False,"f108v.10,+P0"
leedaiin,f108v,recipes_stars,recipes_stars,4735,10,2,11,line_medial,False,"f108v.10,+P0"
shckhaiin,f108v,recipes_stars,recipes_stars,4735,10,3,11,line_medial,False,"f108v.10,+P0"
okeal,f108v,recipes_stars,recipes_stars,4735,10,4,11,line_medial,False,"f108v.10,+P0"
okar,f108v,recipes_stars,recipes_stars,4735,10,5,11,line_medial,False,"f108v.10,+P0"
aralor,f108v,recipes_stars,recipes_stars,4735,10,6,11,line_medial,False,"f108v.10,+P0"
om,f108v,recipes_stars,recipes_stars,4735,10,7,11,line_medial,False,"f108v.10,+P0"
shee,f108v,recipes_stars,recipes_stars,4735,10,8,11,line_medial,False,"f108v.10,+P0"
ka,f108v,recipes_stars,recipes_stars,4735,10,9,11,line_medial,False,"f108v.10,+P0"
chectham,f108v,recipes_stars,recipes_stars,4735,10,10,11,line_final,False,"f108v.10,+P0"
sain,f108v,recipes_stars,recipes_stars,4736,11,0,12,line_initial,False,"f108v.11,+P0"
al,f108v,recipes_stars,recipes_stars,4736,11,1,12,line_medial,False,"f108v.11,+P0"
keed,f108v,recipes_stars,recipes_stars,4736,11,2,12,line_medial,False,"f108v.11,+P0"
ain,f108v,recipes_stars,recipes_stars,4736,11,3,12,line_medial,False,"f108v.11,+P0"
olkeeed,f108v,recipes_stars,recipes_stars,4736,11,4,12,line_medial,False,"f108v.11,+P0"
qokedy,f108v,recipes_stars,recipes_stars,4736,11,5,12,line_medial,False,"f108v.11,+P0"
lkeedy,f108v,recipes_stars,recipes_stars,4736,11,6,12,line_medial,False,"f108v.11,+P0"
cho,f108v,recipes_stars,recipes_stars,4736,11,7,12,line_medial,False,"f108v.11,+P0"
lkain,f108v,recipes_stars,recipes_stars,4736,11,8,12,line_medial,False,"f108v.11,+P0"
oteshy,f108v,recipes_stars,recipes_stars,4736,11,9,12,line_medial,False,"f108v.11,+P0"
shedy,f108v,recipes_stars,recipes_stars,4736,11,10,12,line_medial,False,"f108v.11,+P0"
dy,f108v,recipes_stars,recipes_stars,4736,11,11,12,line_final,False,"f108v.11,+P0"
tshedky,f108v,recipes_stars,recipes_stars,4737,12,0,12,line_initial,False,"f108v.12,+P0"
sheckhy,f108v,recipes_stars,recipes_stars,4737,12,1,12,line_medial,False,"f108v.12,+P0"
akey,f108v,recipes_stars,recipes_stars,4737,12,2,12,line_medial,False,"f108v.12,+P0"
sheey,f108v,recipes_stars,recipes_stars,4737,12,3,12,line_medial,False,"f108v.12,+P0"
teeody,f108v,recipes_stars,recipes_stars,4737,12,4,12,line_medial,False,"f108v.12,+P0"
qokedy,f108v,recipes_stars,recipes_stars,4737,12,5,12,line_medial,False,"f108v.12,+P0"
qokeedy,f108v,recipes_stars,recipes_stars,4737,12,6,12,line_medial,False,"f108v.12,+P0"
shok,f108v,recipes_stars,recipes_stars,4737,12,7,12,line_medial,False,"f108v.12,+P0"
ar,f108v,recipes_stars,recipes_stars,4737,12,8,12,line_medial,False,"f108v.12,+P0"
aiin,f108v,recipes_stars,recipes_stars,4737,12,9,12,line_medial,False,"f108v.12,+P0"
okeey,f108v,recipes_stars,recipes_stars,4737,12,10,12,line_medial,False,"f108v.12,+P0"
tedam,f108v,recipes_stars,recipes_stars,4737,12,11,12,line_final,False,"f108v.12,+P0"
daiin,f108v,recipes_stars,recipes_stars,4738,13,0,11,line_initial,False,"f108v.13,+P0"
cheol,f108v,recipes_stars,recipes_stars,4738,13,1,11,line_medial,False,"f108v.13,+P0"
qokeey,f108v,recipes_stars,recipes_stars,4738,13,2,11,line_medial,False,"f108v.13,+P0"
qokeedy,f108v,recipes_stars,recipes_stars,4738,13,3,11,line_medial,False,"f108v.13,+P0"
qokeey,f108v,recipes_stars,recipes_stars,4738,13,4,11,line_medial,False,"f108v.13,+P0"
raiin,f108v,recipes_stars,recipes_stars,4738,13,5,11,line_medial,False,"f108v.13,+P0"
chckhy,f108v,recipes_stars,recipes_stars,4738,13,6,11,line_medial,False,"f108v.13,+P0"
okeey,f108v,recipes_stars,recipes_stars,4738,13,7,11,line_medial,False,"f108v.13,+P0"
qokeedy,f108v,recipes_stars,recipes_stars,4738,13,8,11,line_medial,False,"f108v.13,+P0"
okedain,f108v,recipes_stars,recipes_stars,4738,13,9,11,line_medial,False,"f108v.13,+P0"
ald,f108v,recipes_stars,recipes_stars,4738,13,10,11,line_final,False,"f108v.13,+P0"
qokeey,f108v,recipes_stars,recipes_stars,4739,14,0,8,line_initial,False,"f108v.14,+P0"
lo,f108v,recipes_stars,recipes_stars,4739,14,1,8,line_medial,False,"f108v.14,+P0"
aiin,f108v,recipes_stars,recipes_stars,4739,14,2,8,line_medial,False,"f108v.14,+P0"
chey,f108v,recipes_stars,recipes_stars,4739,14,3,8,line_medial,False,"f108v.14,+P0"
keear,f108v,recipes_stars,recipes_stars,4739,14,4,8,line_medial,False,"f108v.14,+P0"
ral,f108v,recipes_stars,recipes_stars,4739,14,5,8,line_medial,False,"f108v.14,+P0"
olaiin,f108v,recipes_stars,recipes_stars,4739,14,6,8,line_medial,False,"f108v.14,+P0"
chedy,f108v,recipes_stars,recipes_stars,4739,14,7,8,line_final,False,"f108v.14,+P0"
pcheor,f108v,recipes_stars,recipes_stars,4740,15,0,10,line_initial,False,"f108v.15,+P0"
okear,f108v,recipes_stars,recipes_stars,4740,15,1,10,line_medial,False,"f108v.15,+P0"
sheey,f108v,recipes_stars,recipes_stars,4740,15,2,10,line_medial,False,"f108v.15,+P0"
qokeey,f108v,recipes_stars,recipes_stars,4740,15,3,10,line_medial,False,"f108v.15,+P0"
ykeealkey,f108v,recipes_stars,recipes_stars,4740,15,4,10,line_medial,False,"f108v.15,+P0"
ar,f108v,recipes_stars,recipes_stars,4740,15,5,10,line_medial,False,"f108v.15,+P0"
aiin,f108v,recipes_stars,recipes_stars,4740,15,6,10,line_medial,False,"f108v.15,+P0"
opsholal,f108v,recipes_stars,recipes_stars,4740,15,7,10,line_medial,False,"f108v.15,+P0"
shedy,f108v,recipes_stars,recipes_stars,4740,15,8,10,line_medial,False,"f108v.15,+P0"
ofaramoty,f108v,recipes_stars,recipes_stars,4740,15,9,10,line_final,False,"f108v.15,+P0"
okeey,f108v,recipes_stars,recipes_stars,4741,16,0,11,line_initial,False,"f108v.16,+P0"
lshey,f108v,recipes_stars,recipes_stars,4741,16,1,11,line_medial,False,"f108v.16,+P0"
qokeeal,f108v,recipes_stars,recipes_stars,4741,16,2,11,line_medial,False,"f108v.16,+P0"
lkeey,f108v,recipes_stars,recipes_stars,4741,16,3,11,line_medial,False,"f108v.16,+P0"
okeol,f108v,recipes_stars,recipes_stars,4741,16,4,11,line_medial,False,"f108v.16,+P0"
okedy,f108v,recipes_stars,recipes_stars,4741,16,5,11,line_medial,False,"f108v.16,+P0"
qotal,f108v,recipes_stars,recipes_stars,4741,16,6,11,line_medial,False,"f108v.16,+P0"
sholkeedy,f108v,recipes_stars,recipes_stars,4741,16,7,11,line_medial,False,"f108v.16,+P0"
chedy,f108v,recipes_stars,recipes_stars,4741,16,8,11,line_medial,False,"f108v.16,+P0"
qokain,f108v,recipes_stars,recipes_stars,4741,16,9,11,line_medial,False,"f108v.16,+P0"
teedu,f108v,recipes_stars,recipes_stars,4741,16,10,11,line_final,False,"f108v.16,+P0"
qokeey,f108v,recipes_stars,recipes_stars,4742,17,0,11,line_initial,False,"f108v.17,+P0"
lkeed,f108v,recipes_stars,recipes_stars,4742,17,1,11,line_medial,False,"f108v.17,+P0"
chedy,f108v,recipes_stars,recipes_stars,4742,17,2,11,line_medial,False,"f108v.17,+P0"
qokeeos,f108v,recipes_stars,recipes_stars,4742,17,3,11,line_medial,False,"f108v.17,+P0"
sheol,f108v,recipes_stars,recipes_stars,4742,17,4,11,line_medial,False,"f108v.17,+P0"
tedy,f108v,recipes_stars,recipes_stars,4742,17,5,11,line_medial,False,"f108v.17,+P0"
qopchdy,f108v,recipes_stars,recipes_stars,4742,17,6,11,line_medial,False,"f108v.17,+P0"
qokeshdy,f108v,recipes_stars,recipes_stars,4742,17,7,11,line_medial,False,"f108v.17,+P0"
kedar,f108v,recipes_stars,recipes_stars,4742,17,8,11,line_medial,False,"f108v.17,+P0"
otal,f108v,recipes_stars,recipes_stars,4742,17,9,11,line_medial,False,"f108v.17,+P0"
raram,f108v,recipes_stars,recipes_stars,4742,17,10,11,line_final,False,"f108v.17,+P0"
okeey,f108v,recipes_stars,recipes_stars,4743,18,0,12,line_initial,False,"f108v.18,+P0"
keedy,f108v,recipes_stars,recipes_stars,4743,18,1,12,line_medial,False,"f108v.18,+P0"
okeal,f108v,recipes_stars,recipes_stars,4743,18,2,12,line_medial,False,"f108v.18,+P0"
okey,f108v,recipes_stars,recipes_stars,4743,18,3,12,line_medial,False,"f108v.18,+P0"
cheykedy,f108v,recipes_stars,recipes_stars,4743,18,4,12,line_medial,False,"f108v.18,+P0"
qoeedy,f108v,recipes_stars,recipes_stars,4743,18,5,12,line_medial,False,"f108v.18,+P0"
lo,f108v,recipes_stars,recipes_stars,4743,18,6,12,line_medial,False,"f108v.18,+P0"
rair,f108v,recipes_stars,recipes_stars,4743,18,7,12,line_medial,False,"f108v.18,+P0"
cheey,f108v,recipes_stars,recipes_stars,4743,18,8,12,line_medial,False,"f108v.18,+P0"
ol,f108v,recipes_stars,recipes_stars,4743,18,9,12,line_medial,False,"f108v.18,+P0"
aiin,f108v,recipes_stars,recipes_stars,4743,18,10,12,line_medial,False,"f108v.18,+P0"
am,f108v,recipes_stars,recipes_stars,4743,18,11,12,line_final,False,"f108v.18,+P0"
qokeeol,f108v,recipes_stars,recipes_stars,4744,19,0,3,line_initial,False,"f108v.19,+P0"
olcheeey,f108v,recipes_stars,recipes_stars,4744,19,1,3,line_medial,False,"f108v.19,+P0"
lcheam,f108v,recipes_stars,recipes_stars,4744,19,2,3,line_final,False,"f108v.19,+P0"
polkeedal,f108v,recipes_stars,recipes_stars,4745,20,0,10,line_initial,False,"f108v.20,+P0"
sheo,f108v,recipes_stars,recipes_stars,4745,20,1,10,line_medial,False,"f108v.20,+P0"
kchey,f108v,recipes_stars,recipes_stars,4745,20,2,10,line_medial,False,"f108v.20,+P0"
lotedaiin,f108v,recipes_stars,recipes_stars,4745,20,3,10,line_medial,False,"f108v.20,+P0"
otedy,f108v,recipes_stars,recipes_stars,4745,20,4,10,line_medial,False,"f108v.20,+P0"
opchedaiin,f108v,recipes_stars,recipes_stars,4745,20,5,10,line_medial,False,"f108v.20,+P0"
otshedy,f108v,recipes_stars,recipes_stars,4745,20,6,10,line_medial,False,"f108v.20,+P0"
qotey,f108v,recipes_stars,recipes_stars,4745,20,7,10,line_medial,False,"f108v.20,+P0"
aiin,f108v,recipes_stars,recipes_stars,4745,20,8,10,line_medial,False,"f108v.20,+P0"
